Group,Word,Validity,Condition,Round,ID_1,ID_2,Year
2111,sale,1,Type_1,1,LYNLIZcfa,cSglstp8y,21
2111,cash,1,Type_1,1,LYNLIZcfa,cSglstp8y,21
2111,heal,1,Type_1,1,LYNLIZcfa,cSglstp8y,21
2111,care,1,Type_1,1,LYNLIZcfa,cSglstp8y,21
2111,cares,1,Type_1,1,LYNLIZcfa,cSglstp8y,21
2111,seal,1,Type_1,1,LYNLIZcfa,cSglstp8y,21
2111,hares,1,Type_1,1,LYNLIZcfa,cSglstp8y,21
2111,hare,1,Type_1,1,LYNLIZcfa,cSglstp8y,21
2111,heals,1,Type_1,1,LYNLIZcfa,cSglstp8y,21
2111,crash,1,Type_1,1,LYNLIZcfa,cSglstp8y,21
2111,race,1,Type_1,1,LYNLIZcfa,cSglstp8y,21
2111,re,1,Type_1,1,LYNLIZcfa,cSglstp8y,21
2111,races,1,Type_1,1,LYNLIZcfa,cSglstp8y,21
2111,lear,1,Type_1,1,LYNLIZcfa,cSglstp8y,21
2111,lears,1,Type_1,1,LYNLIZcfa,cSglstp8y,21
2111,hear,1,Type_1,1,LYNLIZcfa,cSglstp8y,21
2111,hears,1,Type_1,1,LYNLIZcfa,cSglstp8y,21
2111,car,1,Type_1,1,LYNLIZcfa,cSglstp8y,21
2111,cars,1,Type_1,1,LYNLIZcfa,cSglstp8y,21
2111,case,1,Type_1,1,LYNLIZcfa,cSglstp8y,21
2111,laser,1,Type_1,1,LYNLIZcfa,cSglstp8y,21
2111,lace,1,Type_1,1,LYNLIZcfa,cSglstp8y,21
2111,laces,1,Type_1,1,LYNLIZcfa,cSglstp8y,21
2111,ace,1,Type_1,1,LYNLIZcfa,cSglstp8y,21
2111,aces,1,Type_1,1,LYNLIZcfa,cSglstp8y,21
2111,her,1,Type_1,1,LYNLIZcfa,cSglstp8y,21
2111,hers,1,Type_1,1,LYNLIZcfa,cSglstp8y,21
2111,ser,1,Type_1,1,LYNLIZcfa,cSglstp8y,21
2111,sear,1,Type_1,1,LYNLIZcfa,cSglstp8y,21
2112,car,1,Type_1,1,B2VGhAwDm,6faZqFCbq,21
2112,cars,1,Type_1,1,B2VGhAwDm,6faZqFCbq,21
2112,chase,1,Type_1,1,B2VGhAwDm,6faZqFCbq,21
2112,case,1,Type_1,1,B2VGhAwDm,6faZqFCbq,21
2112,race,1,Type_1,1,B2VGhAwDm,6faZqFCbq,21
2112,races,1,Type_1,1,B2VGhAwDm,6faZqFCbq,21
2112,lace,1,Type_1,1,B2VGhAwDm,6faZqFCbq,21
2112,laces,1,Type_1,1,B2VGhAwDm,6faZqFCbq,21
2112,laser,1,Type_1,1,B2VGhAwDm,6faZqFCbq,21
2112,her,1,Type_1,1,B2VGhAwDm,6faZqFCbq,21
2112,hear,1,Type_1,1,B2VGhAwDm,6faZqFCbq,21
2112,ear,1,Type_1,1,B2VGhAwDm,6faZqFCbq,21
2112,ears,1,Type_1,1,B2VGhAwDm,6faZqFCbq,21
2112,earl,1,Type_1,1,B2VGhAwDm,6faZqFCbq,21
2112,earls,1,Type_1,1,B2VGhAwDm,6faZqFCbq,21
2112,seal,1,Type_1,1,B2VGhAwDm,6faZqFCbq,21
2112,heal,1,Type_1,1,B2VGhAwDm,6faZqFCbq,21
2112,heals,1,Type_1,1,B2VGhAwDm,6faZqFCbq,21
2112,sea,1,Type_1,1,B2VGhAwDm,6faZqFCbq,21
2112,scar,1,Type_1,1,B2VGhAwDm,6faZqFCbq,21
2112,scare,1,Type_1,1,B2VGhAwDm,6faZqFCbq,21
2112,ace,1,Type_1,1,B2VGhAwDm,6faZqFCbq,21
2112,aces,1,Type_1,1,B2VGhAwDm,6faZqFCbq,21
2112,care,1,Type_1,1,B2VGhAwDm,6faZqFCbq,21
2112,cares,1,Type_1,1,B2VGhAwDm,6faZqFCbq,21
2113,sea,1,Type_0,1,tyzuRfdEP,P26rEcvgh,21
2113,seal,1,Type_0,1,tyzuRfdEP,P26rEcvgh,21
2113,chase,1,Type_0,1,tyzuRfdEP,P26rEcvgh,21
2113,hear,1,Type_0,1,tyzuRfdEP,P26rEcvgh,21
2113,heal,1,Type_0,1,tyzuRfdEP,P26rEcvgh,21
2113,scale,1,Type_0,1,tyzuRfdEP,P26rEcvgh,21
2113,arse,1,Type_0,1,tyzuRfdEP,P26rEcvgh,21
2113,earl,1,Type_0,1,tyzuRfdEP,P26rEcvgh,21
2113,real,1,Type_0,1,tyzuRfdEP,P26rEcvgh,21
2113,case,1,Type_0,1,tyzuRfdEP,P26rEcvgh,21
2113,sale,1,Type_0,1,tyzuRfdEP,P26rEcvgh,21
2113,search,1,Type_0,1,tyzuRfdEP,P26rEcvgh,21
2113,reach,1,Type_0,1,tyzuRfdEP,P26rEcvgh,21
2113,car,1,Type_0,1,tyzuRfdEP,P26rEcvgh,21
2113,cars,1,Type_0,1,tyzuRfdEP,P26rEcvgh,21
2113,carl,1,Type_0,1,tyzuRfdEP,P26rEcvgh,21
2113,crash,1,Type_0,1,tyzuRfdEP,P26rEcvgh,21
2113,rash,1,Type_0,1,tyzuRfdEP,P26rEcvgh,21
2113,lash,1,Type_0,1,tyzuRfdEP,P26rEcvgh,21
2113,ache,1,Type_0,1,tyzuRfdEP,P26rEcvgh,21
2113,aches,1,Type_0,1,tyzuRfdEP,P26rEcvgh,21
2113,leash,1,Type_0,1,tyzuRfdEP,P26rEcvgh,21
2113,cash,1,Type_0,1,tyzuRfdEP,P26rEcvgh,21
2113,ash,1,Type_0,1,tyzuRfdEP,P26rEcvgh,21
2113,has,1,Type_0,1,tyzuRfdEP,P26rEcvgh,21
2113,ear,1,Type_0,1,tyzuRfdEP,P26rEcvgh,21
2113,ale,1,Type_0,1,tyzuRfdEP,P26rEcvgh,21
2113,as,1,Type_0,1,tyzuRfdEP,P26rEcvgh,21
2113,are,1,Type_0,1,tyzuRfdEP,P26rEcvgh,21
2113,ace,1,Type_0,1,tyzuRfdEP,P26rEcvgh,21
2113,lace,1,Type_0,1,tyzuRfdEP,P26rEcvgh,21
2113,race,1,Type_0,1,tyzuRfdEP,P26rEcvgh,21
2113,hare,1,Type_0,1,tyzuRfdEP,P26rEcvgh,21
2113,share,1,Type_0,1,tyzuRfdEP,P26rEcvgh,21
2114,hare,1,Type_1,1,B5CXJsYZy,8E3Yx74uO,21
2114,hares,1,Type_1,1,B5CXJsYZy,8E3Yx74uO,21
2114,care,1,Type_1,1,B5CXJsYZy,8E3Yx74uO,21
2114,cares,1,Type_1,1,B5CXJsYZy,8E3Yx74uO,21
2114,laser,1,Type_1,1,B5CXJsYZy,8E3Yx74uO,21
2114,case,1,Type_1,1,B5CXJsYZy,8E3Yx74uO,21
2114,chase,1,Type_1,1,B5CXJsYZy,8E3Yx74uO,21
2114,hale,1,Type_1,1,B5CXJsYZy,8E3Yx74uO,21
2114,hales,1,Type_1,1,B5CXJsYZy,8E3Yx74uO,21
2114,car,1,Type_1,1,B5CXJsYZy,8E3Yx74uO,21
2114,cars,1,Type_1,1,B5CXJsYZy,8E3Yx74uO,21
2114,her,1,Type_1,1,B5CXJsYZy,8E3Yx74uO,21
2114,race,1,Type_1,1,B5CXJsYZy,8E3Yx74uO,21
2114,races,1,Type_1,1,B5CXJsYZy,8E3Yx74uO,21
2114,hers,1,Type_1,1,B5CXJsYZy,8E3Yx74uO,21
2114,hear,1,Type_1,1,B5CXJsYZy,8E3Yx74uO,21
2114,hears,1,Type_1,1,B5CXJsYZy,8E3Yx74uO,21
2114,ars,1,Type_1,1,B5CXJsYZy,8E3Yx74uO,21
2114,arse,1,Type_1,1,B5CXJsYZy,8E3Yx74uO,21
2114,ear,1,Type_1,1,B5CXJsYZy,8E3Yx74uO,21
2114,ears,1,Type_1,1,B5CXJsYZy,8E3Yx74uO,21
2114,rale,1,Type_1,1,B5CXJsYZy,8E3Yx74uO,21
2114,rales,1,Type_1,1,B5CXJsYZy,8E3Yx74uO,21
2114,chaser,1,Type_1,1,B5CXJsYZy,8E3Yx74uO,21
2114,arc,1,Type_1,1,B5CXJsYZy,8E3Yx74uO,21
2114,arcs,1,Type_1,1,B5CXJsYZy,8E3Yx74uO,21
2114,earl,1,Type_1,1,B5CXJsYZy,8E3Yx74uO,21
2114,earls,1,Type_1,1,B5CXJsYZy,8E3Yx74uO,21
2114,carl,1,Type_1,1,B5CXJsYZy,8E3Yx74uO,21
2114,search,1,Type_1,1,B5CXJsYZy,8E3Yx74uO,21
2114,reach,1,Type_1,1,B5CXJsYZy,8E3Yx74uO,21
2114,char,1,Type_1,1,B5CXJsYZy,8E3Yx74uO,21
2114,chars,1,Type_1,1,B5CXJsYZy,8E3Yx74uO,21
2114,has,1,Type_1,1,B5CXJsYZy,8E3Yx74uO,21
2114,he,1,Type_1,1,B5CXJsYZy,8E3Yx74uO,21
2114,are,1,Type_1,1,B5CXJsYZy,8E3Yx74uO,21
2114,ale,1,Type_1,1,B5CXJsYZy,8E3Yx74uO,21
2114,ales,1,Type_1,1,B5CXJsYZy,8E3Yx74uO,21
2114,sea,1,Type_1,1,B5CXJsYZy,8E3Yx74uO,21
2114,sear,1,Type_1,1,B5CXJsYZy,8E3Yx74uO,21
2114,real,1,Type_1,1,B5CXJsYZy,8E3Yx74uO,21
2114,reals,1,Type_1,1,B5CXJsYZy,8E3Yx74uO,21
2114,sale,1,Type_1,1,B5CXJsYZy,8E3Yx74uO,21
2114,heal,1,Type_1,1,B5CXJsYZy,8E3Yx74uO,21
2114,heals,1,Type_1,1,B5CXJsYZy,8E3Yx74uO,21
2114,as,1,Type_1,1,B5CXJsYZy,8E3Yx74uO,21
2114,ace,1,Type_1,1,B5CXJsYZy,8E3Yx74uO,21
2114,aces,1,Type_1,1,B5CXJsYZy,8E3Yx74uO,21
2114,lace,1,Type_1,1,B5CXJsYZy,8E3Yx74uO,21
2114,laces,1,Type_1,1,B5CXJsYZy,8E3Yx74uO,21
2114,sac,1,Type_1,1,B5CXJsYZy,8E3Yx74uO,21
2114,scale,1,Type_1,1,B5CXJsYZy,8E3Yx74uO,21
2114,each,1,Type_1,1,B5CXJsYZy,8E3Yx74uO,21
2114,cash,1,Type_1,1,B5CXJsYZy,8E3Yx74uO,21
2114,lear,1,Type_1,1,B5CXJsYZy,8E3Yx74uO,21
2114,lears,1,Type_1,1,B5CXJsYZy,8E3Yx74uO,21
2114,seal,1,Type_1,1,B5CXJsYZy,8E3Yx74uO,21
2114,el,1,Type_1,1,B5CXJsYZy,8E3Yx74uO,21
2114,res,1,Type_1,1,B5CXJsYZy,8E3Yx74uO,21
2114,lac,1,Type_1,1,B5CXJsYZy,8E3Yx74uO,21
