Group,Word,Validity,Condition,Round,ID
1,tace,1,Type_1,1,BdVGDhZaN
1,tea,1,Type_1,1,BdVGDhZaN
1,same,1,Type_1,1,BdVGDhZaN
1,shame,1,Type_1,1,BdVGDhZaN
1,came,1,Type_1,1,BdVGDhZaN
1,them,1,Type_1,1,BdVGDhZaN
1,she,1,Type_1,1,BdVGDhZaN
1,he,1,Type_1,1,BdVGDhZaN
1,ace,1,Type_1,1,BdVGDhZaN
1,aces,1,Type_1,1,BdVGDhZaN
1,team,1,Type_1,1,BdVGDhZaN
1,stem,1,Type_1,1,BdVGDhZaN
1,hem,1,Type_1,1,BdVGDhZaN
1,me,1,Type_1,1,BdVGDhZaN
1,am,1,Type_1,1,BdVGDhZaN
1,seam,1,Type_1,1,BdVGDhZaN
1,heat,1,Type_1,1,BdVGDhZaN
1,meat,1,Type_1,1,BdVGDhZaN
1,sham,1,Type_1,1,BdVGDhZaN
1,hate,1,Type_1,1,BdVGDhZaN
1,ate,1,Type_1,1,BdVGDhZaN
1,mate,1,Type_1,1,BdVGDhZaN
1,mates,1,Type_1,1,BdVGDhZaN
1,eat,1,Type_1,1,BdVGDhZaN
1,eats,1,Type_1,1,BdVGDhZaN
1,cat,1,Type_1,1,BdVGDhZaN
1,cats,1,Type_1,1,BdVGDhZaN
1,shat,1,Type_1,1,BdVGDhZaN
1,mas,1,Type_1,1,BdVGDhZaN
1,at,1,Type_1,1,BdVGDhZaN
1,as,1,Type_1,1,BdVGDhZaN
1,mace,1,Type_1,1,BdVGDhZaN
1,haste,1,Type_1,1,BdVGDhZaN
1,met,1,Type_1,1,BdVGDhZaN
1,steam,1,Type_1,1,BdVGDhZaN
1,tame,1,Type_1,1,BdVGDhZaN
3456,team,1,Type_1,1,kH6LD1pBN
3456,teams,1,Type_1,1,kH6LD1pBN
3456,tea,1,Type_1,1,kH6LD1pBN
3456,teas,1,Type_1,1,kH6LD1pBN
3456,mesh,1,Type_1,1,kH6LD1pBN
3456,mate,1,Type_1,1,kH6LD1pBN
3456,mates,1,Type_1,1,kH6LD1pBN
3456,me,1,Type_1,1,kH6LD1pBN
3456,he,1,Type_1,1,kH6LD1pBN
3456,cash,1,Type_1,1,kH6LD1pBN
3456,cat,1,Type_1,1,kH6LD1pBN
3456,cats,1,Type_1,1,kH6LD1pBN
3456,met,1,Type_1,1,kH6LD1pBN
3456,meat,1,Type_1,1,kH6LD1pBN
3456,eat,1,Type_1,1,kH6LD1pBN
3456,meats,1,Type_1,1,kH6LD1pBN
3456,eats,1,Type_1,1,kH6LD1pBN
3456,steam,1,Type_1,1,kH6LD1pBN
3456,ash,1,Type_1,1,kH6LD1pBN
3456,sea,1,Type_1,1,kH6LD1pBN
3456,seat,1,Type_1,1,kH6LD1pBN
3456,heat,1,Type_1,1,kH6LD1pBN
3456,heats,1,Type_1,1,kH6LD1pBN
3456,seam,1,Type_1,1,kH6LD1pBN
3456,tame,1,Type_1,1,kH6LD1pBN
3456,tames,1,Type_1,1,kH6LD1pBN
3456,hem,1,Type_1,1,kH6LD1pBN
3456,hems,1,Type_1,1,kH6LD1pBN
3456,ham,1,Type_1,1,kH6LD1pBN
3456,hams,1,Type_1,1,kH6LD1pBN
3456,came,1,Type_1,1,kH6LD1pBN
3456,same,1,Type_1,1,kH6LD1pBN
3456,meta,1,Type_1,1,kH6LD1pBN
3456,hate,1,Type_1,1,kH6LD1pBN
3456,stem,1,Type_1,1,kH6LD1pBN
3456,mash,1,Type_1,1,kH6LD1pBN
3456,sat,1,Type_1,1,kH6LD1pBN
3456,hat,1,Type_1,1,kH6LD1pBN
3456,hats,1,Type_1,1,kH6LD1pBN
3456,case,1,Type_1,1,kH6LD1pBN
7,team,1,Type_1,1,2jLd1LMv7
7,cash,1,Type_1,1,2jLd1LMv7
7,cat,1,Type_1,1,2jLd1LMv7
7,hat,1,Type_1,1,2jLd1LMv7
7,mat,1,Type_1,1,2jLd1LMv7
7,sat,1,Type_1,1,2jLd1LMv7
7,sate,1,Type_1,1,2jLd1LMv7
7,hate,1,Type_1,1,2jLd1LMv7
7,the,1,Type_1,1,2jLd1LMv7
7,met,1,Type_1,1,2jLd1LMv7
7,chase,1,Type_1,1,2jLd1LMv7
7,ace,1,Type_1,1,2jLd1LMv7
7,mate,1,Type_1,1,2jLd1LMv7
3456,shame,1,Type_1,1,L74Vh3rNi
3456,tame,1,Type_1,1,L74Vh3rNi
3456,mesh,1,Type_1,1,L74Vh3rNi
3456,cash,1,Type_1,1,L74Vh3rNi
3456,haste,1,Type_1,1,L74Vh3rNi
3456,tea,1,Type_1,1,L74Vh3rNi
3456,teas,1,Type_1,1,L74Vh3rNi
3456,hat,1,Type_1,1,L74Vh3rNi
3456,hats,1,Type_1,1,L74Vh3rNi
3456,shat,1,Type_1,1,L74Vh3rNi
3456,met,1,Type_1,1,L74Vh3rNi
3456,mash,1,Type_1,1,L74Vh3rNi
3456,cat,1,Type_1,1,L74Vh3rNi
3456,cats,1,Type_1,1,L74Vh3rNi
3456,chat,1,Type_1,1,L74Vh3rNi
3456,chats,1,Type_1,1,L74Vh3rNi
3456,scat,1,Type_1,1,L74Vh3rNi
3456,meat,1,Type_1,1,L74Vh3rNi
3456,meats,1,Type_1,1,L74Vh3rNi
3456,sea,1,Type_1,1,L74Vh3rNi
3456,seat,1,Type_1,1,L74Vh3rNi
3456,seam,1,Type_1,1,L74Vh3rNi
3456,sat,1,Type_1,1,L74Vh3rNi
3456,set,1,Type_1,1,L74Vh3rNi
3456,team,1,Type_1,1,L74Vh3rNi
3456,teams,1,Type_1,1,L74Vh3rNi
3456,same,1,Type_1,1,L74Vh3rNi
3456,tames,1,Type_1,1,L74Vh3rNi
3456,hets,1,Type_1,1,L74Vh3rNi
3456,heat,1,Type_1,1,L74Vh3rNi
3456,heats,1,Type_1,1,L74Vh3rNi
3456,case,1,Type_1,1,L74Vh3rNi
3456,cast,1,Type_1,1,L74Vh3rNi
3456,mast,1,Type_1,1,L74Vh3rNi
3456,chaste,1,Type_1,1,L74Vh3rNi
3456,cam,1,Type_1,1,L74Vh3rNi
3456,cams,1,Type_1,1,L74Vh3rNi
3456,the,1,Type_1,1,L74Vh3rNi
3456,them,1,Type_1,1,L74Vh3rNi
3456,came,1,Type_1,1,L74Vh3rNi
3456,chase,1,Type_1,1,L74Vh3rNi
3456,stem,1,Type_1,1,L74Vh3rNi
3456,mate,1,Type_1,1,L74Vh3rNi
3456,mates,1,Type_1,1,L74Vh3rNi
3456,hate,1,Type_1,1,L74Vh3rNi
3456,ate,1,Type_1,1,L74Vh3rNi
3456,eat,1,Type_1,1,L74Vh3rNi
3456,eats,1,Type_1,1,L74Vh3rNi
3456,ham,1,Type_1,1,L74Vh3rNi
3456,hams,1,Type_1,1,L74Vh3rNi
3456,hames,1,Type_1,1,L74Vh3rNi
3456,he,1,Type_1,1,L74Vh3rNi
3456,has,1,Type_1,1,L74Vh3rNi
3456,ha,1,Type_1,1,L74Vh3rNi
3456,sect,1,Type_1,1,L74Vh3rNi
3456,sac,1,Type_1,1,L74Vh3rNi
3456,ace,1,Type_1,1,L74Vh3rNi
3456,aces,1,Type_1,1,L74Vh3rNi
1,teams,1,Type_1,1,lLq4FpFkm
1,team,1,Type_1,1,lLq4FpFkm
1,chase,1,Type_1,1,lLq4FpFkm
1,cheat,1,Type_1,1,lLq4FpFkm
1,steam,1,Type_1,1,lLq4FpFkm
1,meat,1,Type_1,1,lLq4FpFkm
1,cam,1,Type_1,1,lLq4FpFkm
1,cams,1,Type_1,1,lLq4FpFkm
1,ate,1,Type_1,1,lLq4FpFkm
1,case,1,Type_1,1,lLq4FpFkm
1,hem,1,Type_1,1,lLq4FpFkm
1,shat,1,Type_1,1,lLq4FpFkm
1,scam,1,Type_1,1,lLq4FpFkm
1,stem,1,Type_1,1,lLq4FpFkm
1,cat,1,Type_1,1,lLq4FpFkm
1,cast,1,Type_1,1,lLq4FpFkm
1,ace,1,Type_1,1,lLq4FpFkm
1,aces,1,Type_1,1,lLq4FpFkm
1,seam,1,Type_1,1,lLq4FpFkm
1,cats,1,Type_1,1,lLq4FpFkm
1,sat,1,Type_1,1,lLq4FpFkm
1,haste,1,Type_1,1,lLq4FpFkm
1,heat,1,Type_1,1,lLq4FpFkm
1,heats,1,Type_1,1,lLq4FpFkm
1,sham,1,Type_1,1,lLq4FpFkm
1,shame,1,Type_1,1,lLq4FpFkm
1,sea,1,Type_1,1,lLq4FpFkm
1,seat,1,Type_1,1,lLq4FpFkm
1,same,1,Type_1,1,lLq4FpFkm
1,ache,1,Type_1,1,lLq4FpFkm
1,aches,1,Type_1,1,lLq4FpFkm
1,tea,1,Type_1,1,lLq4FpFkm
1,tame,1,Type_1,1,lLq4FpFkm
1,tas,1,Type_1,1,lLq4FpFkm
1,hat,1,Type_1,1,lLq4FpFkm
7,chase,1,Type_1,1,0OejK6YU5
7,shat,1,Type_1,1,0OejK6YU5
7,same,1,Type_1,1,0OejK6YU5
7,seat,1,Type_1,1,0OejK6YU5
7,heat,1,Type_1,1,0OejK6YU5
7,has,1,Type_1,1,0OejK6YU5
7,ash,1,Type_1,1,0OejK6YU5
7,mash,1,Type_1,1,0OejK6YU5
7,mate,1,Type_1,1,0OejK6YU5
7,stem,1,Type_1,1,0OejK6YU5
7,sat,1,Type_1,1,0OejK6YU5
7,case,1,Type_1,1,0OejK6YU5
7,cash,1,Type_1,1,0OejK6YU5
7,came,1,Type_1,1,0OejK6YU5
7,tame,1,Type_1,1,0OejK6YU5
7,ace,1,Type_1,1,0OejK6YU5
7,mace,1,Type_1,1,0OejK6YU5
7,he,1,Type_1,1,0OejK6YU5
7,she,1,Type_1,1,0OejK6YU5
7,shame,1,Type_1,1,0OejK6YU5
7,steam,1,Type_1,1,0OejK6YU5
234,cash,1,Type_1,1,cSglstp8y
234,meth,1,Type_1,1,cSglstp8y
234,shame,1,Type_1,1,cSglstp8y
234,mate,1,Type_1,1,cSglstp8y
234,hate,1,Type_1,1,cSglstp8y
234,mats,1,Type_1,1,cSglstp8y
234,mates,1,Type_1,1,cSglstp8y
234,shat,1,Type_1,1,cSglstp8y
234,the,1,Type_1,1,cSglstp8y
234,hat,1,Type_1,1,cSglstp8y
234,hats,1,Type_1,1,cSglstp8y
234,math,1,Type_1,1,cSglstp8y
234,maths,1,Type_1,1,cSglstp8y
234,cat,1,Type_1,1,cSglstp8y
234,cats,1,Type_1,1,cSglstp8y
234,mash,1,Type_1,1,cSglstp8y
234,tech,1,Type_1,1,cSglstp8y
234,cam,1,Type_1,1,cSglstp8y
234,cams,1,Type_1,1,cSglstp8y
234,sham,1,Type_1,1,cSglstp8y
2222,tea,1,Type_1,1,K56cni2Qy
2222,team,1,Type_1,1,K56cni2Qy
2222,steam,1,Type_1,1,K56cni2Qy
2222,teas,1,Type_1,1,K56cni2Qy
2222,meat,1,Type_1,1,K56cni2Qy
2222,meats,1,Type_1,1,K56cni2Qy
2222,stem,1,Type_1,1,K56cni2Qy
2222,met,1,Type_1,1,K56cni2Qy
2222,has,1,Type_1,1,K56cni2Qy
2222,heat,1,Type_1,1,K56cni2Qy
2222,sea,1,Type_1,1,K56cni2Qy
2222,same,1,Type_1,1,K56cni2Qy
2222,tams,1,Type_1,1,K56cni2Qy
2222,tame,1,Type_1,1,K56cni2Qy
2222,tames,1,Type_1,1,K56cni2Qy
2222,haste,1,Type_1,1,K56cni2Qy
2222,case,1,Type_1,1,K56cni2Qy
2222,cast,1,Type_1,1,K56cni2Qy
2222,caste,1,Type_1,1,K56cni2Qy
2222,scam,1,Type_1,1,K56cni2Qy
2222,scat,1,Type_1,1,K56cni2Qy
2222,hem,1,Type_1,1,K56cni2Qy
2222,hems,1,Type_1,1,K56cni2Qy
2222,cam,1,Type_1,1,K56cni2Qy
2222,came,1,Type_1,1,K56cni2Qy
2222,cat,1,Type_1,1,K56cni2Qy
2222,cats,1,Type_1,1,K56cni2Qy
2222,cates,1,Type_1,1,K56cni2Qy
2222,cate,1,Type_1,1,K56cni2Qy
2222,shat,1,Type_1,1,K56cni2Qy
2222,cash,1,Type_1,1,K56cni2Qy
2222,ate,1,Type_1,1,K56cni2Qy
2222,mat,1,Type_1,1,K56cni2Qy
2222,mats,1,Type_1,1,K56cni2Qy
2222,sat,1,Type_1,1,K56cni2Qy
2222,at,1,Type_1,1,K56cni2Qy
2222,ace,1,Type_1,1,K56cni2Qy
2222,aces,1,Type_1,1,K56cni2Qy
2222,mace,1,Type_1,1,K56cni2Qy
2222,maces,1,Type_1,1,K56cni2Qy
2222,ham,1,Type_1,1,K56cni2Qy
2222,hams,1,Type_1,1,K56cni2Qy
2222,shea,1,Type_1,1,K56cni2Qy
2222,hes,1,Type_1,1,K56cni2Qy
2222,mast,1,Type_1,1,K56cni2Qy
2222,hast,1,Type_1,1,K56cni2Qy
2222,mate,1,Type_1,1,K56cni2Qy
2222,mates,1,Type_1,1,K56cni2Qy
2222,hate,1,Type_1,1,K56cni2Qy
234,mate,1,Type_1,1,LYNLIZcfa
234,mates,1,Type_1,1,LYNLIZcfa
234,hate,1,Type_1,1,LYNLIZcfa
234,cam,1,Type_1,1,LYNLIZcfa
234,came,1,Type_1,1,LYNLIZcfa
234,heat,1,Type_1,1,LYNLIZcfa
234,heats,1,Type_1,1,LYNLIZcfa
234,seat,1,Type_1,1,LYNLIZcfa
234,set,1,Type_1,1,LYNLIZcfa
234,tame,1,Type_1,1,LYNLIZcfa
234,tames,1,Type_1,1,LYNLIZcfa
234,meat,1,Type_1,1,LYNLIZcfa
234,meats,1,Type_1,1,LYNLIZcfa
234,seam,1,Type_1,1,LYNLIZcfa
234,team,1,Type_1,1,LYNLIZcfa
234,teams,1,Type_1,1,LYNLIZcfa
234,case,1,Type_1,1,LYNLIZcfa
234,cast,1,Type_1,1,LYNLIZcfa
234,met,1,Type_1,1,LYNLIZcfa
234,haste,1,Type_1,1,LYNLIZcfa
234,hest,1,Type_1,1,LYNLIZcfa
NA,team,1,Type_1,1,wfwsjQuh9
NA,teams,1,Type_1,1,wfwsjQuh9
NA,cams,1,Type_1,1,wfwsjQuh9
NA,cam,1,Type_1,1,wfwsjQuh9
NA,tame,1,Type_1,1,wfwsjQuh9
NA,tames,1,Type_1,1,wfwsjQuh9
NA,hate,1,Type_1,1,wfwsjQuh9
NA,mate,1,Type_1,1,wfwsjQuh9
NA,sat,1,Type_1,1,wfwsjQuh9
NA,sate,1,Type_1,1,wfwsjQuh9
NA,cate,1,Type_1,1,wfwsjQuh9
NA,came,1,Type_1,1,wfwsjQuh9
NA,cames,1,Type_1,1,wfwsjQuh9
NA,cat,1,Type_1,1,wfwsjQuh9
NA,hat,1,Type_1,1,wfwsjQuh9
NA,mat,1,Type_1,1,wfwsjQuh9
NA,chat,1,Type_1,1,wfwsjQuh9
NA,tech,1,Type_1,1,wfwsjQuh9
NA,techs,1,Type_1,1,wfwsjQuh9
NA,tea,1,Type_1,1,wfwsjQuh9
NA,teas,1,Type_1,1,wfwsjQuh9
NA,she,1,Type_1,1,wfwsjQuh9
NA,he,1,Type_1,1,wfwsjQuh9
NA,hest,1,Type_1,1,wfwsjQuh9
NA,met,1,Type_1,1,wfwsjQuh9
NA,heat,1,Type_1,1,wfwsjQuh9
NA,hats,1,Type_1,1,wfwsjQuh9
NA,heats,1,Type_1,1,wfwsjQuh9
NA,meat,1,Type_1,1,wfwsjQuh9
NA,meats,1,Type_1,1,wfwsjQuh9
NA,ate,1,Type_1,1,wfwsjQuh9
NA,ates,1,Type_1,1,wfwsjQuh9
NA,mates,1,Type_1,1,wfwsjQuh9
NA,ache,1,Type_1,1,wfwsjQuh9
NA,shame,1,Type_1,1,wfwsjQuh9
NA,chats,1,Type_1,1,wfwsjQuh9
NA,ham,1,Type_1,1,wfwsjQuh9
NA,hams,1,Type_1,1,wfwsjQuh9
NA,scam,1,Type_1,1,wfwsjQuh9
NA,mac,1,Type_1,1,wfwsjQuh9
NA,eat,1,Type_1,1,wfwsjQuh9
NA,eats,1,Type_1,1,wfwsjQuh9
NA,mash,1,Type_1,1,wfwsjQuh9
NA,them,1,Type_1,1,wfwsjQuh9
NA,chase,1,Type_1,1,wfwsjQuh9
NA,ace,1,Type_1,1,wfwsjQuh9
NA,aces,1,Type_1,1,wfwsjQuh9
104,cat,1,Type_1,1,6faZqFCbq
104,cats,1,Type_1,1,6faZqFCbq
104,sat,1,Type_1,1,6faZqFCbq
104,chase,1,Type_1,1,6faZqFCbq
104,case,1,Type_1,1,6faZqFCbq
104,ace,1,Type_1,1,6faZqFCbq
104,aces,1,Type_1,1,6faZqFCbq
104,cast,1,Type_1,1,6faZqFCbq
104,hat,1,Type_1,1,6faZqFCbq
104,hats,1,Type_1,1,6faZqFCbq
104,met,1,Type_1,1,6faZqFCbq
104,heat,1,Type_1,1,6faZqFCbq
104,heats,1,Type_1,1,6faZqFCbq
104,meat,1,Type_1,1,6faZqFCbq
104,mas,1,Type_1,1,6faZqFCbq
104,mat,1,Type_1,1,6faZqFCbq
104,meats,1,Type_1,1,6faZqFCbq
104,scam,1,Type_1,1,6faZqFCbq
104,set,1,Type_1,1,6faZqFCbq
104,ham,1,Type_1,1,6faZqFCbq
104,hate,1,Type_1,1,6faZqFCbq
104,mace,1,Type_1,1,6faZqFCbq
104,team,1,Type_1,1,6faZqFCbq
104,teams,1,Type_1,1,6faZqFCbq
104,seat,1,Type_1,1,6faZqFCbq
104,mate,1,Type_1,1,6faZqFCbq
104,mates,1,Type_1,1,6faZqFCbq
104,eat,1,Type_1,1,6faZqFCbq
104,eats,1,Type_1,1,6faZqFCbq
104,at,1,Type_1,1,6faZqFCbq
785,team,1,Type_0,1,P26rEcvgh
785,case,1,Type_0,1,P26rEcvgh
785,cash,1,Type_0,1,P26rEcvgh
785,mesh,1,Type_0,1,P26rEcvgh
785,mash,1,Type_0,1,P26rEcvgh
785,shame,1,Type_0,1,P26rEcvgh
785,meat,1,Type_0,1,P26rEcvgh
785,seam,1,Type_0,1,P26rEcvgh
785,hate,1,Type_0,1,P26rEcvgh
785,chase,1,Type_0,1,P26rEcvgh
785,cam,1,Type_0,1,P26rEcvgh
785,mate,1,Type_0,1,P26rEcvgh
785,ace,1,Type_0,1,P26rEcvgh
785,sham,1,Type_0,1,P26rEcvgh
785,chaste,1,Type_0,1,P26rEcvgh
785,heat,1,Type_0,1,P26rEcvgh
785,he,1,Type_0,1,P26rEcvgh
785,she,1,Type_0,1,P26rEcvgh
785,them,1,Type_0,1,P26rEcvgh
785,ah,1,Type_0,1,P26rEcvgh
785,ha,1,Type_0,1,P26rEcvgh
785,tame,1,Type_0,1,P26rEcvgh
785,same,1,Type_0,1,P26rEcvgh
785,tea,1,Type_0,1,P26rEcvgh
785,sea,1,Type_0,1,P26rEcvgh
785,the,1,Type_0,1,P26rEcvgh
785,came,1,Type_0,1,P26rEcvgh
785,cheat,1,Type_0,1,P26rEcvgh
785,stem,1,Type_0,1,P26rEcvgh
785,ash,1,Type_0,1,P26rEcvgh
785,ache,1,Type_0,1,P26rEcvgh
785,me,1,Type_0,1,P26rEcvgh
785,am,1,Type_0,1,P26rEcvgh
785,cat,1,Type_0,1,P26rEcvgh
785,hat,1,Type_0,1,P26rEcvgh
785,sat,1,Type_0,1,P26rEcvgh
785,mat,1,Type_0,1,P26rEcvgh
785,chat,1,Type_0,1,P26rEcvgh
785,shat,1,Type_0,1,P26rEcvgh
785,teams,1,Type_1,1,tyzuRfdEP
785,team,1,Type_1,1,tyzuRfdEP
785,chase,1,Type_1,1,tyzuRfdEP
785,act,1,Type_1,1,tyzuRfdEP
785,eat,1,Type_1,1,tyzuRfdEP
785,eats,1,Type_1,1,tyzuRfdEP
785,acts,1,Type_1,1,tyzuRfdEP
785,cats,1,Type_1,1,tyzuRfdEP
785,cat,1,Type_1,1,tyzuRfdEP
785,hat,1,Type_1,1,tyzuRfdEP
785,hats,1,Type_1,1,tyzuRfdEP
785,mesh,1,Type_1,1,tyzuRfdEP
785,cash,1,Type_1,1,tyzuRfdEP
785,sat,1,Type_1,1,tyzuRfdEP
785,seat,1,Type_1,1,tyzuRfdEP
785,hate,1,Type_1,1,tyzuRfdEP
785,sachet,1,Type_1,1,tyzuRfdEP
785,ate,1,Type_1,1,tyzuRfdEP
785,case,1,Type_1,1,tyzuRfdEP
785,meat,1,Type_1,1,tyzuRfdEP
785,meats,1,Type_1,1,tyzuRfdEP
785,heat,1,Type_1,1,tyzuRfdEP
785,cheat,1,Type_1,1,tyzuRfdEP
785,same,1,Type_1,1,tyzuRfdEP
785,ache,1,Type_1,1,tyzuRfdEP
785,aches,1,Type_1,1,tyzuRfdEP
785,cast,1,Type_1,1,tyzuRfdEP
785,chaste,1,Type_1,1,tyzuRfdEP
785,shame,1,Type_1,1,tyzuRfdEP
785,tame,1,Type_1,1,tyzuRfdEP
785,came,1,Type_1,1,tyzuRfdEP
785,haste,1,Type_1,1,tyzuRfdEP
785,sham,1,Type_1,1,tyzuRfdEP
785,shat,1,Type_1,1,tyzuRfdEP
785,scam,1,Type_1,1,tyzuRfdEP
785,ham,1,Type_1,1,tyzuRfdEP
785,hams,1,Type_1,1,tyzuRfdEP
785,stem,1,Type_1,1,tyzuRfdEP
785,ash,1,Type_1,1,tyzuRfdEP
785,mash,1,Type_1,1,tyzuRfdEP
785,hem,1,Type_1,1,tyzuRfdEP
785,hems,1,Type_1,1,tyzuRfdEP
785,ace,1,Type_1,1,tyzuRfdEP
785,mace,1,Type_1,1,tyzuRfdEP
785,mate,1,Type_1,1,tyzuRfdEP
785,as,1,Type_1,1,tyzuRfdEP
785,has,1,Type_1,1,tyzuRfdEP
785,me,1,Type_1,1,tyzuRfdEP
785,meth,1,Type_1,1,tyzuRfdEP
785,schema,1,Type_1,1,tyzuRfdEP
785,the,1,Type_1,1,tyzuRfdEP
785,them,1,Type_1,1,tyzuRfdEP
Valentine's Duo,haste,1,Type_1,1,B5CXJsYZy
Valentine's Duo,mesh,1,Type_1,1,B5CXJsYZy
Valentine's Duo,case,1,Type_1,1,B5CXJsYZy
Valentine's Duo,came,1,Type_1,1,B5CXJsYZy
Valentine's Duo,cam,1,Type_1,1,B5CXJsYZy
Valentine's Duo,cams,1,Type_1,1,B5CXJsYZy
Valentine's Duo,ham,1,Type_1,1,B5CXJsYZy
Valentine's Duo,hams,1,Type_1,1,B5CXJsYZy
Valentine's Duo,hat,1,Type_1,1,B5CXJsYZy
Valentine's Duo,hats,1,Type_1,1,B5CXJsYZy
Valentine's Duo,chest,1,Type_1,1,B5CXJsYZy
Valentine's Duo,cast,1,Type_1,1,B5CXJsYZy
Valentine's Duo,set,1,Type_1,1,B5CXJsYZy
Valentine's Duo,met,1,Type_1,1,B5CXJsYZy
Valentine's Duo,mate,1,Type_1,1,B5CXJsYZy
Valentine's Duo,mates,1,Type_1,1,B5CXJsYZy
Valentine's Duo,hate,1,Type_1,1,B5CXJsYZy
Valentine's Duo,cat,1,Type_1,1,B5CXJsYZy
Valentine's Duo,cats,1,Type_1,1,B5CXJsYZy
Valentine's Duo,has,1,Type_1,1,B5CXJsYZy
Valentine's Duo,as,1,Type_1,1,B5CXJsYZy
Valentine's Duo,at,1,Type_1,1,B5CXJsYZy
Valentine's Duo,eat,1,Type_1,1,B5CXJsYZy
Valentine's Duo,eats,1,Type_1,1,B5CXJsYZy
Valentine's Duo,meat,1,Type_1,1,B5CXJsYZy
Valentine's Duo,meta,1,Type_1,1,B5CXJsYZy
Valentine's Duo,meats,1,Type_1,1,B5CXJsYZy
Valentine's Duo,heat,1,Type_1,1,B5CXJsYZy
Valentine's Duo,heats,1,Type_1,1,B5CXJsYZy
Valentine's Duo,seam,1,Type_1,1,B5CXJsYZy
Valentine's Duo,am,1,Type_1,1,B5CXJsYZy
Valentine's Duo,chase,1,Type_1,1,B5CXJsYZy
Valentine's Duo,tech,1,Type_1,1,B5CXJsYZy
Valentine's Duo,hem,1,Type_1,1,B5CXJsYZy
Valentine's Duo,sac,1,Type_1,1,B5CXJsYZy
Valentine's Duo,sat,1,Type_1,1,B5CXJsYZy
Valentine's Duo,mat,1,Type_1,1,B5CXJsYZy
Valentine's Duo,mats,1,Type_1,1,B5CXJsYZy
Valentine's Duo,steam,1,Type_1,1,B5CXJsYZy
Valentine's Duo,mast,1,Type_1,1,B5CXJsYZy
Valentine's Duo,mach,1,Type_1,1,B5CXJsYZy
Valentine's Duo,machs,1,Type_1,1,B5CXJsYZy
Valentine's Duo,cates,1,Type_1,1,B5CXJsYZy
Valentine's Duo,sate,1,Type_1,1,B5CXJsYZy
Valentine's Duo,same,1,Type_1,1,B5CXJsYZy
Valentine's Duo,hame,1,Type_1,1,B5CXJsYZy
Valentine's Duo,tame,1,Type_1,1,B5CXJsYZy
Valentine's Duo,caste,1,Type_1,1,B5CXJsYZy
Valentine's Duo,mash,1,Type_1,1,B5CXJsYZy
Valentine's Duo,cash,1,Type_1,1,B5CXJsYZy
Valentine's Duo,hast,1,Type_1,1,B5CXJsYZy
Valentine's Duo,sea,1,Type_1,1,B5CXJsYZy
Valentine's Duo,seat,1,Type_1,1,B5CXJsYZy
Valentine's Duo,team,1,Type_1,1,B5CXJsYZy
Valentine's Duo,teams,1,Type_1,1,B5CXJsYZy
Valentine's Duo,shat,1,Type_1,1,B5CXJsYZy
Valentine's Duo,sham,1,Type_1,1,B5CXJsYZy
Valentine's Duo,he,1,Type_1,1,B5CXJsYZy
Valentine's Duo,hes,1,Type_1,1,B5CXJsYZy
Valentine's Duo,tea,1,Type_1,1,B5CXJsYZy
Valentine's Duo,teas,1,Type_1,1,B5CXJsYZy
Valentine's Duo,ace,1,Type_1,1,B5CXJsYZy
Valentine's Duo,aces,1,Type_1,1,B5CXJsYZy
Valentine's Duo,stem,1,Type_1,1,B5CXJsYZy
Valentine's Duo,cheat,1,Type_1,1,B5CXJsYZy
Valentine's Duo,cheats,1,Type_1,1,B5CXJsYZy
Valentine's Duo,chat,1,Type_1,1,B5CXJsYZy
Valentine's Duo,chats,1,Type_1,1,B5CXJsYZy
Valentine's Duo,mesa,1,Type_1,1,B5CXJsYZy
Valentine's Duo,mace,1,Type_1,1,B5CXJsYZy
Valentine's Duo,maces,1,Type_1,1,B5CXJsYZy
Valentine's Duo,tace,1,Type_1,1,B5CXJsYZy
Valentine's Duo,matches,1,Type_1,1,B5CXJsYZy
Valentine's Duo,match,1,Type_1,1,B5CXJsYZy
Valentine's Duo,tea,1,Type_1,1,8E3Yx74uO
Valentine's Duo,team,1,Type_1,1,8E3Yx74uO
Valentine's Duo,teams,1,Type_1,1,8E3Yx74uO
Valentine's Duo,teas,1,Type_1,1,8E3Yx74uO
Valentine's Duo,teach,1,Type_1,1,8E3Yx74uO
Valentine's Duo,met,1,Type_1,1,8E3Yx74uO
Valentine's Duo,match,1,Type_1,1,8E3Yx74uO
Valentine's Duo,matches,1,Type_1,1,8E3Yx74uO
Valentine's Duo,math,1,Type_1,1,8E3Yx74uO
Valentine's Duo,mast,1,Type_1,1,8E3Yx74uO
Valentine's Duo,mac,1,Type_1,1,8E3Yx74uO
Valentine's Duo,macs,1,Type_1,1,8E3Yx74uO
Valentine's Duo,mesh,1,Type_1,1,8E3Yx74uO
Valentine's Duo,meat,1,Type_1,1,8E3Yx74uO
Valentine's Duo,meats,1,Type_1,1,8E3Yx74uO
Valentine's Duo,set,1,Type_1,1,8E3Yx74uO
Valentine's Duo,as,1,Type_1,1,8E3Yx74uO
Valentine's Duo,sec,1,Type_1,1,8E3Yx74uO
Valentine's Duo,sea,1,Type_1,1,8E3Yx74uO
Valentine's Duo,seam,1,Type_1,1,8E3Yx74uO
Valentine's Duo,each,1,Type_1,1,8E3Yx74uO
Valentine's Duo,hat,1,Type_1,1,8E3Yx74uO
